"PC1","PC2","PC3","Estimated_fire_area"
-2.27030294610091,-1.52837327366453,1.54141814728866,0.00988270670372538
-2.51433352025232,-1.10563283649185,1.20571308284515,0.0356505358948172
-2.44400909883543,-1.07616496332856,0.759997209488279,0.0307806469101409
-3.54479128061713,-1.74019357906863,-0.453533003890166,0.00211160679070655
-4.56388563638111,0.2569278750344,0.0881944550188704,0.000228124469588441
-2.8419303736654,-1.07331889400234,0.853881252147627,0.00814412417366054
-3.04472009565266,-0.738594061334503,0.209869385260609,0.0322725456988401
-3.60123476304774,0.25069769502575,0.139954816718017,0.00123908091512512
-5.15113609938355,0.633286454457414,-0.472422116018426,0.000195074634771741
-4.65210093908722,-0.211939362582342,-0.814581453410451,0.000483656119268779
-4.32369099044639,0.330064094088526,-0.84443747351023,0.00141807974169606
-3.85507162165059,0.944543212343159,-0.211050186823247,5.15899860553364e-05
-2.96085799161975,-0.36753407785417,-0.0382625765177261,0.00511502986785798
-2.31470384290391,-0.687814296873531,0.0572642309915639,0.021285907332402
-2.28191920813233,-0.0628735555599893,0.543913376701407,0.0077549556507104
-2.01977189748486,-0.424299993043025,0.301437781912977,0.0206682381634191
-1.95343357260024,-0.20099639209485,0.296421620309782,0.0026208787712861
-2.50966261410539,0.37158504189044,-0.0842540871177744,0.0113659188028163
-2.30637137694913,0.727927986097259,0.0496372331736968,0.00294661732899622
-2.04892535646936,0.896647823127831,0.0655690267307676,0.00478980776782514
-1.30725181356411,-0.45135102314986,0.177411861684703,0.00383601309712912
-1.2619023878936,-0.0140176936317786,0.149118268055436,0.00971665143610976
-1.73719641797686,0.311992505596793,-0.444022259816337,0.0294480895005159
-1.59778837377169,0.0917988691593146,-0.0626031965087451,0.00983530840403704
-2.96190461387387,0.343659217879088,-1.45598903082349,0.00118280790950994
-2.45652849782421,-0.147907888958951,-0.920584009007088,0.0096856891771813
-2.26571950350415,-0.645621460325373,-0.445859884073781,0.0173303983093802
-3.38128840376575,0.0404626186125799,-1.05155503829325,0.00061867678589798
-3.69354050711701,0.236378905205653,-1.12018972896528,0.00124299622652076
-3.03490739375938,-0.0858791315699239,-0.846709643614948,0.0113439344331724
-3.2223736767594,-0.87596386050863,-0.929009944370331,5.15899860553364e-05
-3.13993916753604,0.407640383582038,-0.673235876988394,0.00160606075338519
-2.94655097332762,-1.28569464633453,-1.19183559170909,0.00265898012503332
-3.36790050825631,0.108519012233268,-1.12720728809369,0.00721937367361864
-3.13567460233336,0.404817882022708,-0.776469332916915,0.0142573763025115
-3.19392262242229,0.385328662661255,-0.4031767702686,0.000354681154130438
-2.57861335794909,-3.15159155671883,-0.712542524335249,0.000299866793946643
-3.4545832945247,-0.825742887943689,-0.795652993913396,0.00553185350431207
-3.21957481454865,-0.028199051712393,-0.281346483415073,0.00320313119236013
-2.42986627335008,-0.227355365898286,-0.145089039575224,0.00615329376423965
-2.33025752889878,-0.165562178571723,-0.192334375651562,0.00794112436745252
-2.19471956756023,-0.293256585503927,-0.195041000907146,0.00570875439443582
-2.30063085520589,-0.297680479055808,-0.436497930325789,0.00463254624709978
-2.27100329475189,-0.489686043788857,-0.383030292071109,0.00117729960365342
-2.44173940048446,0.184071570058511,-0.582321116948749,0.0101438810081305
-2.78756649766618,0.446842487849553,-0.453585472200424,0.00178694814199171
-2.56657967792989,0.0253224594930415,-0.643989901193703,0.00442158424235518
-2.49418244808499,0.391817759116452,-0.669715807730229,0.00702174640986593
-2.67790124527596,0.120047511808996,-0.433983476582554,0.00437836065915279
-3.08332225351003,0.574735995298806,-0.640959229381435,0.00243762684111464
-2.64164438471058,0.40273661031161,-0.626942203472241,0.00177472483308877
-2.39215386231258,1.08009859006434,-0.470456148652093,0.0020055607079012
-3.53421470187904,-0.56899166373382,-0.216253388092157,0.00164120643138539
-3.62092627645302,-0.545402713618889,-0.593082430939205,0.00103824846936365
-3.57537936180062,0.856051360425978,-0.360582099691781,0.000854996539675846
-3.65513857872567,0.835274615517636,-0.725558807685947,0.00118012093101582
-5.68926629156522,0.920327671782114,-1.48778917871443,5.15899860553364e-05
-5.49300165954155,-1.12236417897825,-1.6334570421149,0.000322437412845852
-4.80163787839394,0.0916658374422641,-1.5125037261429,1.61218706422926e-05
-4.8732868784563,0.153061003827915,-1.56112274169796,0.00010962872036759
-4.46584015070142,-0.169201695573751,-1.47538009425975,0.0018747432434912
-4.71807050970659,1.13510534829572,-1.20126659858158,0
-4.17023902760048,0.965446539851025,-0.782469520744587,0.00045786112624111
-4.30113404511486,0.323808440007231,-0.976205058619618,0.000921633605104801
-3.27953654060577,1.29588539854376,-0.129429970454309,0.000264398678533599
-4.11904758086885,0.457196051890089,-0.797852456975682,0.000822215402756924
-4.28626611898112,-1.56446191481649,-1.10506587896937,0
-3.73588155517712,-0.462723342950204,-0.867944294741594,0.00358550403084588
-4.72137712556445,-0.148961039979424,-0.432091486820548,0.000354681154130438
-4.28740237385645,-0.0317355383020677,0.0626983886763482,0
-4.33202278762716,0.533404699058751,-0.0162320399486279,0.000544113134177376
-4.29076094379809,-0.142905904880668,-0.289694824012872,0.000533096522625549
-4.45748796734689,0.64391824309464,-0.239992742136368,0.000617467645599808
-2.69900454610798,-0.0868606150173946,0.64982632857839,0.000463503780965913
-3.79880677187632,-0.704642516614488,0.129646755481004,0.000900890131491312
-3.97920104477942,-0.7389589891148,-0.445387094983359,0.000128974965138341
-4.64252360793094,0.302304264590935,-0.669190864929519,1.61218706422926e-05
-4.81914342666033,0.765607140919761,-0.716269237848647,0.000211196505414033
-4.0381686089112,0.876582727211386,-0.0550196788018237,0.00147805310048539
-3.95930612493446,1.02740546400342,-0.0510651383974453,0.000907661317161075
-4.15526208604476,-0.0472177839006191,-0.514957690885731,0.00124138403945653
-4.46519781203648,0.832804934817172,-0.437831656109,0.00017411620293676
-3.57686393963968,-0.349211408671388,-0.239458500560402,0.00102535097284981
-1.87429167744052,-0.897316737347622,0.497514215281687,0.0046221403131453
-2.37574431846709,0.13148008010612,0.586306309522308,0.00179363139091806
-3.98779065615175,1.08278586803638,-0.156905136474897,0.000773312395195709
-3.50828370856245,0.155262251742632,-0.239884469058644,0.00232154937249014
-3.54140907265219,-0.369797341220802,-0.233508490205125,0.000423467802257959
-3.17688501665687,-0.274080000273915,-0.0595524412687449,0.00101890222459289
-4.15607105901342,0.654654750205777,0.429046922073437,0.000228930563120555
-4.56504919957784,0.218992101617689,0.0144181400209123,0.00133811526331029
-3.97382213692689,0.0244590527435789,0.362513076425143,0.00109905095290583
-4.18060357672098,-0.060424826404498,-0.0473508240327984,0.00037080302477273
-3.92529455351767,0.0955806544118552,0.168857311483155,0.000264398678533599
-3.63583173696574,-0.21057641447284,0.355976299016105,0.00100815431077763
-2.14080117758447,-3.2294099586243,-0.0372927016215575,0.00422393010828067
-3.75049674660222,0.58569009159971,0.311753694288752,0.000777719039784196
-4.50876943080069,0.459406825031051,0.165227986177623,0.000644874825691705
-3.20496761400559,-1.24544699750178,0.85557501632002,0.00107882184386715
-2.06179188407916,-1.27119572305284,1.23652333136146,0.00356938216020359
-3.13770306521787,1.04108284909863,0.883377518691613,0.00138970524936562
-2.41415422767633,0.14991223794634,0.893776952364801,0.00597557135356576
-0.974886396076646,-0.750905398212906,1.07376593056157,0.0184670916445937
-2.16451218239236,-0.955101640721392,0.398523966187734,0.0205131041572922
-2.68031149398029,-0.71742132013509,0.0132677541614393,0.00938495887488462
-1.40841242200925,-2.38689924051978,0.207141625395857,0.00536359980037693
-3.18105413031146,1.20431050978737,0.325499858254549,0.000583611717250993
-3.02069071655204,0.674484911487558,0.0578431309808465,0.000376445679497533
-2.23554610776242,-0.555247043919902,0.0714571608554918,0.00320825225781623
-2.79062410620722,-0.088948096898503,-0.0927826237460675,0.00045786112624111
-2.72755931192378,0.81491766476554,0.115450552149759,0.00274071800918975
-2.07755433616842,1.00546214708473,0.466373567182457,0.000380476147158106
-2.3488275065978,0.660256979468428,0.00169856795990492,0.00470064142223036
-2.80277745445246,0.955933498091168,-0.364506044460232,0.00118361400304206
-2.46585599379085,0.162036778027483,-0.392098342253282,0.00086606689090396
-2.00323571664584,-0.487171907813379,-0.525348138472813,0.00709643503671556
-2.28275404925318,0.144103840313933,-1.13378586497421,0.00472997771473176
-3.54086329067908,-0.607255327798162,-1.39546781692232,0.0038289442775445
-5.17427155374391,1.41212546953113,-1.78430642206951,0
-2.83007006604535,-2.42587827540725,-1.42805704900289,1.61218706422926e-05
-3.57328903896619,-0.422765462667902,-1.3396930312372,0
-3.39100313150212,-0.864779550343667,-0.997236280841609,0.000693240437618583
-3.52389540436261,-0.422747602998542,-0.277698952063397,0.00045786112624111
-4.88842032065799,0.294687828814789,0.0727893959960272,5.15899860553364e-05
-4.43369043724405,-0.602441081205754,0.71776727935374,0.00152190458863242
-2.94553555212904,-1.95577792176209,0.655645501736705,0.0037080302477273
-2.60476108772535,-1.18918040605737,1.01005156270823,0.000710652057912259
-2.35077363488876,-1.87491970359351,0.283493847916718,0.00280520549175892
-1.92272557717928,-0.197192754019544,1.17397004429336,0.00501003252079886
-1.55501941003967,-1.81060601642057,0.142809997427237,0.00266010865597828
-1.8381198734423,-0.121767372259478,0.157284188526262,0.00283629767039414
-1.96669901835491,0.68270725316436,0.553189132499575,0.00194558734911187
-1.67310082958839,-0.459894345349336,0.162718082348253,0.000941517245509889
-1.91390536769639,-0.291725397736802,-0.0442862873849765,0.00335450065624623
-3.18122874010485,0.700831700774214,-0.361996637343808,0.00247125245725602
-2.80930158511242,0.666089087283458,0.252598066697789,0.000405196348755882
-2.63034913718399,-0.716300675181122,0.20294693332657,0.00198943883725891
-2.24247115463498,-0.128711664096371,0.256434551857284,0.00109413762097733
-2.54407362534254,0.702063835065029,0.0720956624087481,0.000744185548848227
-2.08494543751027,-0.0857567830794456,0.640377648912278,0.00172181578459685
-2.03106282775751,1.66068914704182,0.831514214197562,0.000549352742136121
-1.83701412600005,0.695648073903595,0.352407341167703,0.000551367975966408
-2.60837807244533,0.682883446522343,-0.300735377027074,0.00197936266810748
-1.67190076012355,0.290532618293039,-0.127213869494238,0.00402982278574746
-1.94881188115562,1.34996675014251,-0.0765513205421041,0.00158236160354102
-1.21776915574841,0.272243188848547,-0.057498730333614,0.000264398678533599
-1.39158947729503,1.16810334304211,0.0634562988003808,0.00350449163086836
-0.805802795171324,-0.333989767714426,0.0173685245665879,0.00109905095290583
-1.23560953279719,0.152804230387275,-0.445353157044172,0.0085010623896809
-0.841652123941642,-0.227839295957864,-0.51350466479762,0.00659880566815591
-3.03624135876915,0.567187354079715,-1.87955008549101,0.00205258283114528
-3.1152593179965,0.113876490669221,-1.12938310746932,0
-2.92482783645944,1.20622747553699,-0.380827207377442,0.000282132736240121
-0.965384121819133,0.489551286118991,0.676325735311959,0.00079448578525218
-1.21147215810289,1.07769994773347,0.365524271358182,0.00103050997145534
-0.574957949710925,0.403707564335458,0.223225755834863,0.00586646083687404
-1.27672825268931,1.27809378213096,-0.185220438381024,0.00120914029817195
-1.14531324028593,0.685859898600849,-0.427048225580765,0.000593284839636368
-0.490318570730977,0.0186337098430372,-0.211430369535339,0.0008318885251423
-0.599581951560463,1.35901428183824,-0.0472383933080281,0.00132217252454611
0.114238385675634,0.948139596226987,0.0314661297405895,0.00292208905391554
-0.389418778073114,0.935189355096465,0.120278939950409,0.00148321209909092
-1.12260356762647,0.44254198356126,0.00420252763276986,0.00063520170330633
-0.626290192965078,-0.0994884084593775,0.0492207977488517,0.0025230727555188
-0.0924747679860536,0.379141284079122,0.376132121542802,0.00172650578347572
-0.0573196803590255,0.674004159025004,0.176022199598481,0.00388214645066406
0.00457949089024729,0.691257795458006,0.440403427392547,0.0010658859618242
-0.852452585619012,1.84614754960612,0.251105177321458,0.00101245347633598
-1.54546462215382,-1.2317950913113,0.590958061123287,0.0024485897131514
-2.82859311671162,0.830830578841897,1.28389208493395,0.000194268541239626
-2.05404778069509,-0.122894253927397,1.11336237540956,0.00122203779468578
-1.70377654970936,1.47920253611986,1.24109889441091,5.15899860553364e-05
-1.32499747256385,1.39906099691265,1.14744403403802,0.000394985830736169
-0.0340427284091372,-0.770756280684892,0.906563149313991,0.000509451112296447
0.811053112178792,-2.17359328153085,0.514510221639038,0.00104792159174902
-0.10212567555834,0.130170756303081,0.738720657827375,0.00097295489326236
-0.850922948166353,1.8224328638461,0.60109688752897,0.000228124469588441
0.018684541457772,-0.195000096085624,0.149961023730618,0.00122499347091646
-0.593847992969417,2.3155903891701,0.742112051993254,0.000161218706422926
-0.418530874824904,1.96111991322917,0.730430586042465,0.000177340577065219
0.752849631839602,0.309348505014668,0.77692203030094,0.00192844442719963
-0.135766953776881,0.505807133500318,0.282999212249093,0.002610277419301
0.23990960995121,0.129224025913952,0.0359228074213618,0.0164378593068816
0.142205569376383,0.435802227644732,-0.01872843594194,0.0130457601460944
1.06376094547646,0.132911516563981,0.378084348556259,0.00598824900580277
1.16307414046298,-0.0165048441341644,0.306727832354973,0.00242299314327104
0.398894792590376,-1.74230187746233,-0.150772085133604,0.00727762269355061
0.167539640970007,0.641112654702956,0.358993072495006,0.00348716061992789
1.00671630567088,-0.674795427212122,0.408342161312491,0.00207327256459883
-0.640611948921647,2.58562511385782,0.110519583183925,0
0.0813100156439008,-0.752914580862873,0.896579810541561,0.000548143601837949
-0.0150214743183038,0.00182284809008096,1.59340192013779,0.000193462447707512
-0.856562185159401,3.12326974538543,1.3199331491572,1.61218706422926e-05
-0.133788769684529,2.44973500832866,1.21436613173238,0
0.563983832875836,0.62871150236038,0.704474915133237,0.00178791545423025
0.923011584758834,0.460890222187647,0.871262434244506,0.000483656119268779
-0.209390286022955,1.3497104708468,0.9670926846275,0.00168312329505535
1.13828752672216,0.192853119930731,1.32546052479041,0.00499528833655136
0.776718392130389,0.959645288750005,0.92621424036982,0.00352135595557059
-0.208807061807777,-0.192546075185662,-0.0103719730937605,0.00434993525556706
-0.749934419737362,-0.0627427278973434,0.569097303743715,0.00562267512105818
0.451581783919274,-0.499457887464645,0.782487400881878,0.00200448591598765
0.907350076165845,-1.45244711296097,0.543914140819191,0.00457667663793403
-0.245235686586677,2.38379113712145,1.24647160373799,0.000148321209909092
-0.185569187226358,2.23389619180745,0.811369005813419,0.000267623052662058
0.604492655061406,-0.036705510215765,0.634343382471623,0.00254380087514634
0.626435664380137,0.746206631902515,0.72293328812757,0.00111047444984112
3.11862433074987,-5.9590694701508,-0.523120895957903,0.0160394699719122
-0.746633994749395,-1.37567581047476,-0.493688550261253,0.0121789217076027
1.44978830483227,-4.51097249202395,1.34186900822378,0.000548143601837949
-0.884620316699063,0.0777177587719097,1.39634751049519,0.0039382147344783
-0.44751947881708,0.672352623408834,1.67892066931992,3.38559283488145e-05
-0.0643496778103105,-1.05694029218978,1.23238646386726,6.93240437618583e-05
-1.19882519028085,-0.334709568369204,1.04544066351933,0.00199508149198371
-0.779451829897642,0.200135179179779,1.39626128899373,0.000922171000739138
-1.97740163503383,0.076732980049488,0.828236365687653,0.000956026929087953
-1.94251402998002,-1.71277400609443,1.05102825776409,5.15899860553364e-05
-2.3847930909478,1.00866962340752,2.21372488990823,0.000514825069123472
-1.72163414984642,0.441277727171126,2.44168258194729,0.000512675486424905
1.89488046607819,-9.26311091592878,0.86465904578813,0.000696464811747041
-2.47382782675633,-0.851605978491168,2.12484739720096,0.00173125859477479
-1.17674887761813,-0.947817385043989,2.53401875672977,0.00186297171938145
0.454950317293962,-2.59950987326446,1.36438805290026,0.00936153059503786
0.0270967412067028,-0.986351447054232,1.48224579164098,0.00940297357244216
1.07373782941874,-2.36652402479836,1.59393906740614,0.00331131707301709
0.278551354965245,-2.89002766205907,1.49964036324316,0.00063520170330633
-0.0417218666502513,0.136513618285882,1.75156436074391,0.000335334909359687
0.102357286318769,0.0378249617173655,1.92347990351432,0.00129297402551187
-2.23340859334849,-1.29881863725685,2.3412246954483,0.000161218706422926
-1.38133982880727,-0.840500316040192,2.47864154652141,0.00119301842752965
-2.05651831165884,0.946235444461214,2.15911705523909,0.000193462447707512
-1.02473421069266,-0.38110624361958,1.22643952269035,0.00114465281560278
-3.21940785115632,1.08449750404423,-0.0270653034155033,0.000322437412845852
-1.49542750961641,-2.13004439563282,0.605795806474111,0
-1.36839126788684,0.07092593284127,1.30885068165728,1.61218706422926e-05
-0.819175764174302,-0.257059287019632,1.08798924814273,0.00653688115029898
-0.356323273990864,-1.14555154942209,0.841540207429979,0.0033936537702026
-0.680021398647286,-2.16804074855715,0.717351502624177,0.000228930563120555
-1.69944059454721,-0.059021759125439,-0.354117118241098,0.000838605971296994
-0.552228382883632,-1.03433395324126,-0.131494148262285,0.00610839765464778
0.486752070161681,-1.62485306536376,0.693389307161283,0.000354681154130438
-0.455252317277508,0.693727955509652,0.859794745688668,0.000795775534903564
-1.22215896138718,0.717677897577145,0.621944531322986,0.000709362308260876
-0.277394505736367,-1.37351091912838,1.36948093612486,0.000264398678533599
-1.65239551773324,-1.17344046453456,1.36584215546199,0.00136713463046641
-2.23780970334759,1.05954871724187,1.67978590215899,0
-0.848214854783353,0.305790267098342,1.66674753907168,0
-1.47936726894455,0.0945328311548866,1.95073424535081,5.15899860553364e-05
-3.17714070347743,0.253499834362047,2.67654465581149,5.15899860553364e-05
-1.26854932224189,0.0868583928293472,1.67920744813268,0.000839949460463446
-0.577417843625706,-0.199351471327095,1.83506702487479,3.38559283488145e-05
-1.73394195327,0.588604626424938,1.32806950897575,0.00045786112624111
-0.599852792088331,-1.00144326611069,1.26504878042516,0.0031634692834516
-0.724150933369474,-0.076829556605817,1.16370151516252,0.000642725242993139
-0.655978126811983,0.0703697789670832,1.37460700671342,0.000228124469588441
-1.04885392804174,0.844389106206918,0.925895557607119,0.0027284067619312
-0.267498117783711,0.616357217438408,1.23647997006191,0.00124380232005288
0.132367425888218,0.254442805727036,0.877351719999612,0.0039885507969032
0.192872795479952,0.410346800067438,1.20880248621916,0.00131070808321839
0.343645607259883,-0.669418696626923,1.14953368075633,0.00610731006841769
-0.937219341636753,1.08210291515148,1.09991202054233,0.000463503780965913
-1.25109586728123,0.0422371610725346,0.722064779025421,0.000338559283488145
-0.761846912963768,-1.15757923073279,1.02772704541589,0.00222223864933362
0.103251789441163,-2.58331915650993,1.37560999371537,0.00086606689090396
-1.12511528222776,0.693421509031709,1.18932704785757,0.000419168636699608
-1.58974931275369,1.9937405501101,0.922236245075216,0
-1.44804153511131,0.610285838906283,0.485472296191679,0.00254016193839963
-1.76449853019884,0.83226044434505,0.342938850734723,0.000710329620499413
-1.85914809137964,0.412165011957299,0.409936696820271,0.000128974965138341
-1.34176029062311,-3.16785176066492,0.246130363049064,0.00181790213362492
-2.16515045824376,2.15425544070358,1.38274649509259,0
-0.833500132329206,-0.262986009078555,1.50584821988229,0.0026278649146937
-1.63529156637492,1.07721223650889,1.34081154041709,0.00270310031156179
-0.825359383492655,-0.460250800435465,1.57348436453534,0.00141872461652175
-1.13684881783044,0.487639739540171,1.96510959378599,0.00319076622864079
-1.18380027427466,-0.0667407105021695,2.08627919224175,0.00438071530027696
1.1753315585299,-4.67630936426951,1.50199155618435,0.000670669818719373
-1.15658824273698,-0.308597209168402,1.7784980109649,0.00225706188992097
-0.407163753440793,-0.783409673197037,1.92843473342572,0.00475616679721416
-0.235836999242923,-0.108162363281283,1.65479211421312,0.00445495651458472
0.373997840322716,-0.457848427401674,1.46694386251674,0.00907801507305525
1.89560976776082,-4.24417010373429,0.18754134067439,0.0423511359521967
0.287855862248477,-1.18975952425592,0.712820588346888,0.0156078309973346
0.0753239060954696,-1.4310191282875,0.229464978259898,0.0187373562657605
0.277832429780034,-0.715714751816939,0.605651710126975,0.00428544124525246
0.570415064227927,-1.0276864475213,0.674501546906087,0.0205003020055213
-0.36549818522343,-0.326658998829497,0.384122656563511,0.0231241748387284
0.207898040285858,-0.902275211413629,0.66977746471706,0.0251949994101233
-0.378235038586554,-0.259714938474781,0.470497620950244,0.00783522913215422
-0.299253506253345,-0.804342228578934,1.20955884276057,0.0107117194353775
-0.195412994827093,0.205287987230226,1.13256153258728,0.00594425772007883
-0.630929675270035,1.3928110650776,1.08913556701304,0.000216033066606721
0.210158527469711,0.734764683480314,1.26889804751424,0.00577001750287653
-1.00806102063277,1.96840615275376,0.694286533006436,0.000551367975966408
0.0680840299897762,-0.059793953416242,0.704804042820616,0.0110920105566628
0.142510480694098,0.348314449385494,0.514639472596837,0.0109386892307955
0.229293198103648,0.0463530232031469,0.487724616810602,0.00582277493484818
-0.790347962241816,-0.225513998838082,0.923638599709469,0.00436316444505967
-1.77852314681721,-0.712591614900927,1.75644816015333,0.00164443080551385
-1.54859837035452,0.166545238437249,1.40816511021594,0.0027769922181349
-1.58608656969114,-0.625882758661968,0.974213252218542,0.00345652906570754
-0.539878261599479,-0.772780498767655,1.47175352537205,0.0173934707269974
-0.109087144612807,-1.76734512710531,0.704559061227471,0.0055897749890957
-0.327895148255749,-0.744653316914738,0.96401035763935,0.00482372340674625
-0.599838400018552,0.285820332548176,0.9274083066302,0.0125265399475897
-0.564802739107293,0.766667120875348,1.1918909414522,0.00167062884530757
-0.426312585874868,-0.778328323272388,1.35496906199501,0.0213125177212811
-0.989904238246329,-0.887140656622059,1.64470791460546,0.0425081471728194
-1.00943668834049,-0.773652328576969,1.33881022221623,0.0230069244878928
-1.75338295175666,0.00803234645924216,0.740956956082238,0.0014928852214763
-2.01206668018607,-1.11094172921104,1.59230357056138,0.0107696983382034
-2.72781746609264,-2.9769585120196,1.90922054430756,0.00119301842752965
-3.8997746170853,1.0493941327874,1.39313577725747,0
-3.07931832914183,-0.0411300038179596,1.10282335202923,0.00129159215081629
-2.26671569748146,-0.665447659140326,0.915893396536614,0.016131543764678
-1.93099139868428,-0.786289749735953,0.931414731772235,0.0110572353608622
-2.4158652161692,0.789434958051213,0.901594930941651,0.00232961030781128
-1.12439533538154,-0.0430844278815651,1.34333073040662,0.00617560982686235
-1.18509042121035,0.212899235163882,0.972930113811478,0.0201374565748789
-0.917273423210071,-0.222552290964117,0.737244908876521,0.0312048636753417
-1.07455761819572,-0.621481829800498,0.309203702350435,0.0230982355065929
-1.6489505173239,-0.256530689075028,-0.46710247014208,0.0655983142474213
-4.06857460589688,0.0571911586362495,0.849724956327583,0.000499777989911071
-4.20761911411654,0.909671552064894,-0.226539278855484,0.000770625416701587
-4.17851226303834,-0.563001623774558,0.0201567855132717,0.00226834719937057
-3.32687430130216,-2.08172153348047,0.039921501909143,0.00993107231565226
-3.6451299858646,-0.304659214786585,0.313938427758017,0.00894485857349186
-2.81239021135945,-0.799470585916986,0.623852726067037,0.00342924589988118
-2.88092914826254,-1.33048932080168,0.447724160142368,0.0038289442775445
-3.37945939785415,-0.120893552408095,-0.273998275105406,0.0101203891387894
-2.99420697392956,0.321072065224632,0.129193755027232,0.00354681154130438
-2.90328902788238,-0.307180077377956,0.00150788967818856,0.00892551541767152
